property,value,unit,cmp_ids,cmp_mole_fractions
Enthalpy of mixing,1.415210234706039,kJ/mol,"[43.0, 6.0]","[0.4, 0.6]"
Enthalpy of mixing,0.2233638895263274,kJ/mol,"[4.0, 9.0]","[0.4, 0.6]"
Enthalpy of mixing,0.3426269269248168,kJ/mol,"[33.0, 21.0]","[0.4, 0.6]"
Enthalpy of mixing,1.197125216134122,kJ/mol,"[74.0, 67.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.6917462333457125,kJ/mol,"[22.0, 74.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.7290733797488842,kJ/mol,"[60.0, 31.0]","[0.4, 0.6]"
Enthalpy of mixing,1.956633195337312,kJ/mol,"[48.0, 39.0]","[0.4, 0.6]"
Enthalpy of mixing,2.020111343627238,kJ/mol,"[2.0, 27.0]","[0.4, 0.6]"
Enthalpy of mixing,-2.5444273606338608,kJ/mol,"[37.0, 40.0]","[0.4, 0.6]"
Enthalpy of mixing,1.0513198078791388,kJ/mol,"[6.0, 23.0]","[0.4, 0.6]"
Enthalpy of mixing,1.4593794094377937,kJ/mol,"[45.0, 6.0]","[0.4, 0.6]"
Enthalpy of mixing,0.6911728801496169,kJ/mol,"[75.0, 19.0]","[0.4, 0.6]"
Enthalpy of mixing,0.1100727307405885,kJ/mol,"[6.0, 34.0]","[0.4, 0.6]"
Enthalpy of mixing,1.587167604974287,kJ/mol,"[76.0, 28.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.0631447040180241,kJ/mol,"[28.0, 48.0]","[0.4, 0.6]"
Enthalpy of mixing,-2.297969644433242,kJ/mol,"[38.0, 54.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.0544927913583266,kJ/mol,"[48.0, 5.0]","[0.4, 0.6]"
Enthalpy of mixing,-1.2798862207427568,kJ/mol,"[53.0, 60.0]","[0.4, 0.6]"
Enthalpy of mixing,0.7738425200781168,kJ/mol,"[45.0, 25.0]","[0.4, 0.6]"
Enthalpy of mixing,0.4037775748036238,kJ/mol,"[54.0, 66.0]","[0.4, 0.6]"
Enthalpy of mixing,0.3373373256242434,kJ/mol,"[34.0, 8.0]","[0.4, 0.6]"
Enthalpy of mixing,0.9027561271236854,kJ/mol,"[11.0, 44.0]","[0.4, 0.6]"
Enthalpy of mixing,1.345339715441702,kJ/mol,"[76.0, 48.0]","[0.4, 0.6]"
Enthalpy of mixing,1.9867319119408748,kJ/mol,"[15.0, 31.0]","[0.4, 0.6]"
Enthalpy of mixing,0.3330474329804932,kJ/mol,"[50.0, 53.0]","[0.4, 0.6]"
Enthalpy of mixing,0.0459723281984351,kJ/mol,"[25.0, 28.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.8002720690974169,kJ/mol,"[4.0, 59.0]","[0.4, 0.6]"
Enthalpy of mixing,1.3553897789873437,kJ/mol,"[4.0, 61.0]","[0.4, 0.6]"
Enthalpy of mixing,0.4372765352468185,kJ/mol,"[79.0, 8.0]","[0.4, 0.6]"
Enthalpy of mixing,0.6296994894915461,kJ/mol,"[77.0, 31.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.1304871301490537,kJ/mol,"[48.0, 27.0]","[0.4, 0.6]"
Enthalpy of mixing,-6.144917314122456,kJ/mol,"[73.0, 54.0]","[0.4, 0.6]"
Enthalpy of mixing,0.3602859088917882,kJ/mol,"[12.0, 72.0]","[0.4, 0.6]"
Enthalpy of mixing,2.756242077732283,kJ/mol,"[76.0, 56.0]","[0.4, 0.6]"
Enthalpy of mixing,1.0350342382901,kJ/mol,"[54.0, 7.0]","[0.4, 0.6]"
Enthalpy of mixing,0.3114250069824905,kJ/mol,"[11.0, 2.0]","[0.4, 0.6]"
Enthalpy of mixing,0.5468840656423893,kJ/mol,"[75.0, 59.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.3927574090133072,kJ/mol,"[48.0, 14.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.1805125489024788,kJ/mol,"[14.0, 72.0]","[0.4, 0.6]"
Enthalpy of mixing,0.1831867498841917,kJ/mol,"[45.0, 48.0]","[0.4, 0.6]"
Enthalpy of mixing,1.7582138434326715,kJ/mol,"[20.0, 6.0]","[0.4, 0.6]"
Enthalpy of mixing,1.36158900300953,kJ/mol,"[52.0, 21.0]","[0.4, 0.6]"
Enthalpy of mixing,0.1461356774294763,kJ/mol,"[46.0, 38.0]","[0.4, 0.6]"
Enthalpy of mixing,0.1802796331222521,kJ/mol,"[64.0, 23.0]","[0.4, 0.6]"
Enthalpy of mixing,0.7743244068192632,kJ/mol,"[76.0, 70.0]","[0.4, 0.6]"
Enthalpy of mixing,0.4603906056634881,kJ/mol,"[4.0, 0.0]","[0.4, 0.6]"
Enthalpy of mixing,0.0928495255097653,kJ/mol,"[25.0, 48.0]","[0.4, 0.6]"
Enthalpy of mixing,0.940534124932201,kJ/mol,"[24.0, 53.0]","[0.4, 0.6]"
Enthalpy of mixing,-2.44972915311614,kJ/mol,"[30.0, 54.0]","[0.4, 0.6]"
Enthalpy of mixing,-1.0342548258224633,kJ/mol,"[43.0, 60.0]","[0.4, 0.6]"
Enthalpy of mixing,1.2504353889772977,kJ/mol,"[4.0, 7.0]","[0.4, 0.6]"
Enthalpy of mixing,-1.8072881136576768,kJ/mol,"[45.0, 66.0]","[0.4, 0.6]"
Enthalpy of mixing,0.0585055215303683,kJ/mol,"[64.0, 60.0]","[0.4, 0.6]"
Enthalpy of mixing,0.9228599031014796,kJ/mol,"[53.0, 27.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.4466163567750592,kJ/mol,"[19.0, 72.0]","[0.4, 0.6]"
Enthalpy of mixing,0.3037047143169941,kJ/mol,"[19.0, 50.0]","[0.4, 0.6]"
Enthalpy of mixing,1.2779724746994308,kJ/mol,"[4.0, 18.0]","[0.4, 0.6]"
Enthalpy of mixing,1.1600566671181196,kJ/mol,"[28.0, 49.0]","[0.4, 0.6]"
Enthalpy of mixing,1.900699832821965,kJ/mol,"[22.0, 6.0]","[0.4, 0.6]"
Enthalpy of mixing,-1.28057907521162,kJ/mol,"[48.0, 70.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.0588789772584974,kJ/mol,"[11.0, 23.0]","[0.4, 0.6]"
Enthalpy of mixing,0.4264507121052894,kJ/mol,"[33.0, 38.0]","[0.4, 0.6]"
Enthalpy of mixing,-2.6637803137096787,kJ/mol,"[16.0, 60.0]","[0.4, 0.6]"
Enthalpy of mixing,0.578595179426926,kJ/mol,"[48.0, 77.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.0353846369765138,kJ/mol,"[7.0, 23.0]","[0.4, 0.6]"
Enthalpy of mixing,0.3292527165238809,kJ/mol,"[12.0, 44.0]","[0.4, 0.6]"
Enthalpy of mixing,0.3946149030525057,kJ/mol,"[53.0, 56.0]","[0.4, 0.6]"
Enthalpy of mixing,0.0614782280591005,kJ/mol,"[48.0, 7.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.541538545308069,kJ/mol,"[19.0, 8.0]","[0.4, 0.6]"
Enthalpy of mixing,0.2794061014638208,kJ/mol,"[76.0, 38.0]","[0.4, 0.6]"
Enthalpy of mixing,0.5551540743713249,kJ/mol,"[75.0, 38.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.5858934820858268,kJ/mol,"[76.0, 44.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.5154794893312028,kJ/mol,"[44.0, 53.0]","[0.4, 0.6]"
Enthalpy of mixing,-2.5104647493936425,kJ/mol,"[76.0, 74.0]","[0.4, 0.6]"
Enthalpy of mixing,0.4707113973105236,kJ/mol,"[75.0, 53.0]","[0.4, 0.6]"
Enthalpy of mixing,2.4306853044765218,kJ/mol,"[12.0, 73.0]","[0.4, 0.6]"
Enthalpy of mixing,0.2996750433300317,kJ/mol,"[13.0, 72.0]","[0.4, 0.6]"
Enthalpy of mixing,0.577678947123627,kJ/mol,"[43.0, 48.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.3272331976980362,kJ/mol,"[25.0, 38.0]","[0.4, 0.6]"
Enthalpy of mixing,-2.7913000379319355,kJ/mol,"[66.0, 21.0]","[0.4, 0.6]"
Enthalpy of mixing,-1.54365552450188,kJ/mol,"[61.0, 21.0]","[0.4, 0.6]"
Enthalpy of mixing,1.4865775390063016,kJ/mol,"[38.0, 73.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.8594243807712726,kJ/mol,"[48.0, 42.0]","[0.4, 0.6]"
Enthalpy of mixing,1.5928481635388396,kJ/mol,"[60.0, 23.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.9522943951642768,kJ/mol,"[32.0, 31.0]","[0.4, 0.6]"
Enthalpy of mixing,-4.200589164670564,kJ/mol,"[49.0, 54.0]","[0.4, 0.6]"
Enthalpy of mixing,0.9445899461750652,kJ/mol,"[2.0, 23.0]","[0.4, 0.6]"
Enthalpy of mixing,0.4030574756357414,kJ/mol,"[72.0, 31.0]","[0.4, 0.6]"
Enthalpy of mixing,0.2296577558587323,kJ/mol,"[12.0, 29.0]","[0.4, 0.6]"
Enthalpy of mixing,0.1771964076209516,kJ/mol,"[20.0, 38.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.0040617717529088,kJ/mol,"[36.0, 48.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.2484675257132944,kJ/mol,"[63.0, 72.0]","[0.4, 0.6]"
Enthalpy of mixing,1.523237002134895,kJ/mol,"[70.0, 23.0]","[0.4, 0.6]"
Enthalpy of mixing,0.9798643152636056,kJ/mol,"[76.0, 29.0]","[0.4, 0.6]"
Enthalpy of mixing,-2.3923029602083314,kJ/mol,"[4.0, 39.0]","[0.4, 0.6]"
Enthalpy of mixing,-2.379685427608117,kJ/mol,"[68.0, 21.0]","[0.4, 0.6]"
Enthalpy of mixing,1.1980312389684702,kJ/mol,"[38.0, 69.0]","[0.4, 0.6]"
Enthalpy of mixing,0.2584387929075729,kJ/mol,"[6.0, 56.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.1418426549180799,kJ/mol,"[6.0, 59.0]","[0.4, 0.6]"
Enthalpy of mixing,0.0033264664050992,kJ/mol,"[43.0, 38.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.5268682849046057,kJ/mol,"[50.0, 60.0]","[0.4, 0.6]"
Enthalpy of mixing,0.4149606550685453,kJ/mol,"[13.0, 48.0]","[0.4, 0.6]"
Enthalpy of mixing,1.0434929531044363,kJ/mol,"[67.0, 53.0]","[0.4, 0.6]"
Enthalpy of mixing,0.9695905162366912,kJ/mol,"[14.0, 53.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.4467370820993268,kJ/mol,"[70.0, 8.0]","[0.4, 0.6]"
Enthalpy of mixing,0.9684028842030727,kJ/mol,"[11.0, 13.0]","[0.4, 0.6]"
Enthalpy of mixing,-4.29258752711311,kJ/mol,"[43.0, 54.0]","[0.4, 0.6]"
Enthalpy of mixing,0.3241519953189181,kJ/mol,"[6.0, 0.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.1838179264214152,kJ/mol,"[14.0, 64.0]","[0.4, 0.6]"
Enthalpy of mixing,1.0330382617618374,kJ/mol,"[44.0, 27.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.1146784579711984,kJ/mol,"[38.0, 21.0]","[0.4, 0.6]"
Enthalpy of mixing,0.8398769583489203,kJ/mol,"[48.0, 49.0]","[0.4, 0.6]"
Enthalpy of mixing,0.2809330450525515,kJ/mol,"[8.0, 27.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.7238789728033951,kJ/mol,"[76.0, 2.0]","[0.6, 0.4]"
Enthalpy of mixing,0.140990262777413,kJ/mol,"[16.0, 38.0]","[0.6, 0.4]"
Enthalpy of mixing,-3.651537952218317,kJ/mol,"[80.0, 54.0]","[0.6, 0.4]"
Enthalpy of mixing,0.3846544572206181,kJ/mol,"[25.0, 6.0]","[0.6, 0.4]"
Enthalpy of mixing,0.9391153843966316,kJ/mol,"[61.0, 54.0]","[0.6, 0.4]"
Enthalpy of mixing,-2.42290988836754,kJ/mol,"[4.0, 32.0]","[0.6, 0.4]"
Enthalpy of mixing,1.3843510196401128,kJ/mol,"[29.0, 53.0]","[0.6, 0.4]"
Enthalpy of mixing,0.6563977896827585,kJ/mol,"[67.0, 23.0]","[0.6, 0.4]"
Enthalpy of mixing,1.0210095247463171,kJ/mol,"[62.0, 8.0]","[0.6, 0.4]"
Enthalpy of mixing,0.393013218059033,kJ/mol,"[72.0, 74.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.4780531746315629,kJ/mol,"[39.0, 38.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.2195325862208542,kJ/mol,"[17.0, 74.0]","[0.6, 0.4]"
Enthalpy of mixing,0.4104605989703146,kJ/mol,"[28.0, 55.0]","[0.6, 0.4]"
Enthalpy of mixing,1.543175634418872,kJ/mol,"[12.0, 50.0]","[0.6, 0.4]"
Enthalpy of mixing,0.7953142608037026,kJ/mol,"[72.0, 80.0]","[0.6, 0.4]"
Enthalpy of mixing,0.1468907226428571,kJ/mol,"[6.0, 71.0]","[0.6, 0.4]"
Enthalpy of mixing,-1.591786252129342,kJ/mol,"[71.0, 21.0]","[0.6, 0.4]"
Enthalpy of mixing,0.4392130915255023,kJ/mol,"[14.0, 34.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.8636123460493674,kJ/mol,"[60.0, 69.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.0554037587609136,kJ/mol,"[39.0, 54.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.0949798683866823,kJ/mol,"[64.0, 34.0]","[0.6, 0.4]"
Enthalpy of mixing,0.133274752692307,kJ/mol,"[48.0, 24.0]","[0.6, 0.4]"
Enthalpy of mixing,0.5648849054571343,kJ/mol,"[78.0, 6.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.6946154728379712,kJ/mol,"[75.0, 60.0]","[0.6, 0.4]"
Enthalpy of mixing,0.0299495626840315,kJ/mol,"[68.0, 74.0]","[0.6, 0.4]"
Enthalpy of mixing,0.4451466149304669,kJ/mol,"[75.0, 65.0]","[0.6, 0.4]"
Enthalpy of mixing,-5.281262421774584,kJ/mol,"[39.0, 73.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.0299379075621764,kJ/mol,"[68.0, 54.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.186004921798103,kJ/mol,"[78.0, 21.0]","[0.6, 0.4]"
Enthalpy of mixing,0.2420988721385067,kJ/mol,"[58.0, 60.0]","[0.6, 0.4]"
Enthalpy of mixing,1.1255425815017035,kJ/mol,"[12.0, 6.0]","[0.6, 0.4]"
Enthalpy of mixing,0.3267714765311061,kJ/mol,"[13.0, 64.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.3388737059573167,kJ/mol,"[48.0, 46.0]","[0.6, 0.4]"
Enthalpy of mixing,0.1351074066637997,kJ/mol,"[78.0, 28.0]","[0.6, 0.4]"
Enthalpy of mixing,1.01420382387771,kJ/mol,"[4.0, 6.0]","[0.6, 0.4]"
Enthalpy of mixing,1.0173875968102215,kJ/mol,"[76.0, 78.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.665937087147706,kJ/mol,"[34.0, 23.0]","[0.6, 0.4]"
Enthalpy of mixing,1.0432974174230454,kJ/mol,"[64.0, 38.0]","[0.6, 0.4]"
Enthalpy of mixing,0.1446191234845047,kJ/mol,"[33.0, 21.0]","[0.6, 0.4]"
Enthalpy of mixing,0.7924294244149904,kJ/mol,"[74.0, 67.0]","[0.6, 0.4]"
Enthalpy of mixing,0.1701260267978936,kJ/mol,"[11.0, 29.0]","[0.6, 0.4]"
Enthalpy of mixing,0.1739299843929485,kJ/mol,"[28.0, 31.0]","[0.6, 0.4]"
Enthalpy of mixing,2.142896631460037,kJ/mol,"[48.0, 39.0]","[0.6, 0.4]"
Enthalpy of mixing,2.064960452707706,kJ/mol,"[12.0, 27.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.1722078190864028,kJ/mol,"[78.0, 48.0]","[0.6, 0.4]"
Enthalpy of mixing,0.9515465958274832,kJ/mol,"[45.0, 5.0]","[0.6, 0.4]"
Enthalpy of mixing,0.6828766026865166,kJ/mol,"[4.0, 28.0]","[0.6, 0.4]"
Enthalpy of mixing,-2.520458764646979,kJ/mol,"[74.0, 21.0]","[0.6, 0.4]"
Enthalpy of mixing,1.5629360015912663,kJ/mol,"[53.0, 23.0]","[0.6, 0.4]"
Enthalpy of mixing,0.2364888659308871,kJ/mol,"[76.0, 19.0]","[0.6, 0.4]"
Enthalpy of mixing,0.4134153380506992,kJ/mol,"[76.0, 25.0]","[0.6, 0.4]"
Enthalpy of mixing,-1.1408107902488926,kJ/mol,"[80.0, 74.0]","[0.6, 0.4]"
Enthalpy of mixing,2.796746576356765,kJ/mol,"[15.0, 6.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.5116375599098392,kJ/mol,"[74.0, 31.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.0168047872943881,kJ/mol,"[28.0, 48.0]","[0.6, 0.4]"
Enthalpy of mixing,1.4693357221121468,kJ/mol,"[63.0, 53.0]","[0.6, 0.4]"
Enthalpy of mixing,0.6468662752027287,kJ/mol,"[45.0, 20.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.3149031066382578,kJ/mol,"[48.0, 8.0]","[0.6, 0.4]"
Enthalpy of mixing,0.3364586699971821,kJ/mol,"[28.0, 59.0]","[0.6, 0.4]"
Enthalpy of mixing,0.4876233714672249,kJ/mol,"[34.0, 8.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.0486499407885359,kJ/mol,"[45.0, 28.0]","[0.6, 0.4]"
Enthalpy of mixing,-1.9707535581616955,kJ/mol,"[45.0, 31.0]","[0.6, 0.4]"
Enthalpy of mixing,1.0970807816166577,kJ/mol,"[15.0, 21.0]","[0.6, 0.4]"
Enthalpy of mixing,1.3825887112243993,kJ/mol,"[75.0, 48.0]","[0.6, 0.4]"
Enthalpy of mixing,0.5496329452778781,kJ/mol,"[50.0, 53.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.6943333259391039,kJ/mol,"[4.0, 59.0]","[0.6, 0.4]"
Enthalpy of mixing,0.1360738489755321,kJ/mol,"[28.0, 77.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.1024613417752488,kJ/mol,"[48.0, 26.0]","[0.6, 0.4]"
Enthalpy of mixing,0.8834863598520805,kJ/mol,"[77.0, 31.0]","[0.6, 0.4]"
Enthalpy of mixing,-4.708235041038353,kJ/mol,"[73.0, 54.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.1820164196403728,kJ/mol,"[4.0, 66.0]","[0.6, 0.4]"
Enthalpy of mixing,2.8023335683459427,kJ/mol,"[76.0, 56.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.1146483960422439,kJ/mol,"[30.0, 38.0]","[0.6, 0.4]"
Enthalpy of mixing,0.2023992803021818,kJ/mol,"[76.0, 59.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.1327844096526632,kJ/mol,"[48.0, 14.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.2444958663377213,kJ/mol,"[14.0, 72.0]","[0.6, 0.4]"
Enthalpy of mixing,1.9541151845679463,kJ/mol,"[29.0, 14.0]","[0.6, 0.4]"
Enthalpy of mixing,0.9327038469788388,kJ/mol,"[52.0, 21.0]","[0.6, 0.4]"
Enthalpy of mixing,1.38558936409586,kJ/mol,"[4.0, 77.0]","[0.6, 0.4]"
Enthalpy of mixing,0.4391589052427526,kJ/mol,"[75.0, 70.0]","[0.6, 0.4]"
Enthalpy of mixing,-1.1200049561968788,kJ/mol,"[30.0, 74.0]","[0.6, 0.4]"
Enthalpy of mixing,1.0840014024410336,kJ/mol,"[24.0, 53.0]","[0.6, 0.4]"
Enthalpy of mixing,0.5615128737250442,kJ/mol,"[38.0, 23.0]","[0.6, 0.4]"
Enthalpy of mixing,0.0299554261235032,kJ/mol,"[20.0, 21.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.6876787930417948,kJ/mol,"[45.0, 66.0]","[0.6, 0.4]"
Enthalpy of mixing,0.3417717236807135,kJ/mol,"[64.0, 60.0]","[0.6, 0.4]"
Enthalpy of mixing,1.2056161356557142,kJ/mol,"[53.0, 27.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.4181366814724915,kJ/mol,"[72.0, 24.0]","[0.6, 0.4]"
Enthalpy of mixing,1.7887297540084837,kJ/mol,"[35.0, 14.0]","[0.6, 0.4]"
Enthalpy of mixing,1.1777246477217775,kJ/mol,"[28.0, 49.0]","[0.6, 0.4]"
Enthalpy of mixing,0.2232869673659919,kJ/mol,"[48.0, 59.0]","[0.6, 0.4]"
Enthalpy of mixing,1.9972234569262213,kJ/mol,"[52.0, 48.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.1398307464122034,kJ/mol,"[18.0, 31.0]","[0.6, 0.4]"
Enthalpy of mixing,2.193105435165571,kJ/mol,"[22.0, 6.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.139288678304794,kJ/mol,"[45.0, 7.0]","[0.6, 0.4]"
Enthalpy of mixing,0.8867863706865127,kJ/mol,"[29.0, 72.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.3503845216396928,kJ/mol,"[11.0, 23.0]","[0.6, 0.4]"
Enthalpy of mixing,0.2389116312229738,kJ/mol,"[33.0, 38.0]","[0.6, 0.4]"
Enthalpy of mixing,0.3301877009776169,kJ/mol,"[28.0, 74.0]","[0.6, 0.4]"
Enthalpy of mixing,0.2855329154702669,kJ/mol,"[12.0, 44.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.2044814843173339,kJ/mol,"[48.0, 3.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.1229815033781314,kJ/mol,"[48.0, 7.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.2218286998021701,kJ/mol,"[2.0, 53.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.2258901550950705,kJ/mol,"[72.0, 60.0]","[0.6, 0.4]"
Enthalpy of mixing,0.5076402201643333,kJ/mol,"[43.0, 28.0]","[0.6, 0.4]"
Enthalpy of mixing,0.2948124381268643,kJ/mol,"[70.0, 38.0]","[0.6, 0.4]"
Enthalpy of mixing,0.3213789428311586,kJ/mol,"[35.0, 72.0]","[0.6, 0.4]"
Enthalpy of mixing,0.2211677001060684,kJ/mol,"[64.0, 27.0]","[0.6, 0.4]"
Enthalpy of mixing,-4.415247391022752,kJ/mol,"[4.0, 54.0]","[0.6, 0.4]"
Enthalpy of mixing,1.1336581772484635,kJ/mol,"[12.0, 63.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.0720611515542168,kJ/mol,"[6.0, 7.0]","[0.6, 0.4]"
Enthalpy of mixing,0.7931516865932101,kJ/mol,"[19.0, 27.0]","[0.6, 0.4]"
Enthalpy of mixing,0.6215673428851282,kJ/mol,"[53.0, 7.0]","[0.6, 0.4]"
Enthalpy of mixing,1.1339780080914463,kJ/mol,"[11.0, 6.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.7981458450766421,kJ/mol,"[25.0, 38.0]","[0.6, 0.4]"
Enthalpy of mixing,1.31274572183172,kJ/mol,"[58.0, 53.0]","[0.6, 0.4]"
Enthalpy of mixing,-2.7684228372002777,kJ/mol,"[45.0, 74.0]","[0.6, 0.4]"
Enthalpy of mixing,0.6078194139942633,kJ/mol,"[16.0, 28.0]","[0.6, 0.4]"
Enthalpy of mixing,0.7797935161324896,kJ/mol,"[38.0, 24.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.2025466907676904,kJ/mol,"[32.0, 31.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.3184737150372572,kJ/mol,"[36.0, 28.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.0476443753255072,kJ/mol,"[28.0, 46.0]","[0.6, 0.4]"
Enthalpy of mixing,0.0021991604137952,kJ/mol,"[72.0, 27.0]","[0.6, 0.4]"
Enthalpy of mixing,-2.23583939029255,kJ/mol,"[7.0, 21.0]","[0.6, 0.4]"
Enthalpy of mixing,1.0821666267903234,kJ/mol,"[2.0, 23.0]","[0.6, 0.4]"
Enthalpy of mixing,0.5760871427585414,kJ/mol,"[48.0, 37.0]","[0.6, 0.4]"
Enthalpy of mixing,1.361903008507639,kJ/mol,"[48.0, 41.0]","[0.6, 0.4]"
Enthalpy of mixing,0.594715732284325,kJ/mol,"[6.0, 19.0]","[0.6, 0.4]"
Enthalpy of mixing,0.1080704983618448,kJ/mol,"[12.0, 29.0]","[0.6, 0.4]"
Enthalpy of mixing,0.7113729859699502,kJ/mol,"[7.0, 31.0]","[0.6, 0.4]"
Enthalpy of mixing,1.1625179736187108,kJ/mol,"[79.0, 53.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.2626688072860644,kJ/mol,"[36.0, 48.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.2491900251003344,kJ/mol,"[48.0, 58.0]","[0.6, 0.4]"
Enthalpy of mixing,0.1848572982989123,kJ/mol,"[75.0, 50.0]","[0.6, 0.4]"
Enthalpy of mixing,1.239947394635848,kJ/mol,"[6.0, 37.0]","[0.6, 0.4]"
Enthalpy of mixing,1.1699878905079693,kJ/mol,"[58.0, 23.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.2883451967963719,kJ/mol,"[20.0, 54.0]","[0.6, 0.4]"
Enthalpy of mixing,-3.2041006435506247,kJ/mol,"[42.0, 21.0]","[0.6, 0.4]"
Enthalpy of mixing,-3.724121575664296,kJ/mol,"[75.0, 39.0]","[0.6, 0.4]"
Enthalpy of mixing,1.6698037405000414,kJ/mol,"[2.0, 6.0]","[0.6, 0.4]"
Enthalpy of mixing,1.139784595721109,kJ/mol,"[14.0, 38.0]","[0.6, 0.4]"
Enthalpy of mixing,0.3930612679786139,kJ/mol,"[6.0, 59.0]","[0.6, 0.4]"
Enthalpy of mixing,0.2276063644715477,kJ/mol,"[44.0, 8.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.5096824493277984,kJ/mol,"[10.0, 40.0]","[0.6, 0.4]"
Enthalpy of mixing,0.4582465926043113,kJ/mol,"[11.0, 60.0]","[0.6, 0.4]"
Enthalpy of mixing,0.057125975363269,kJ/mol,"[13.0, 48.0]","[0.6, 0.4]"
Enthalpy of mixing,1.9160115059563505,kJ/mol,"[22.0, 28.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.1327737994778908,kJ/mol,"[73.0, 60.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.1803651992076669,kJ/mol,"[48.0, 34.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.9224519993505772,kJ/mol,"[9.0, 31.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.1121286106558113,kJ/mol,"[72.0, 7.0]","[0.6, 0.4]"
Enthalpy of mixing,-2.892758274351352,kJ/mol,"[43.0, 74.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.0235682774453916,kJ/mol,"[79.0, 23.0]","[0.6, 0.4]"
Enthalpy of mixing,-4.345981781211661,kJ/mol,"[43.0, 54.0]","[0.6, 0.4]"
Enthalpy of mixing,0.1385113627974051,kJ/mol,"[58.0, 8.0]","[0.6, 0.4]"
Enthalpy of mixing,1.2634567910909662,kJ/mol,"[44.0, 27.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.0960844148546204,kJ/mol,"[8.0, 27.0]","[0.6, 0.4]"
Enthalpy of mixing,0.065375921535566,kJ/mol,"[19.0, 53.0]","[0.8, 0.2]"
Enthalpy of mixing,0.0096981164113286,kJ/mol,"[12.0, 24.0]","[0.8, 0.2]"
Enthalpy of mixing,-0.9696677765574904,kJ/mol,"[1.0, 21.0]","[0.8, 0.2]"
